voteThreadId,userId,threadId,vote
1592,490,404,0
1593,871,1437,1
1594,608,1442,0
1595,276,125,0
1596,615,1017,0
1597,156,819,1
1598,147,96,0
1599,600,1071,0
1600,699,1491,1
1601,387,394,1
1602,230,841,0
1603,371,824,1
1604,600,1098,0
1605,764,497,1
1606,248,62,0
1607,254,633,1
1608,219,1363,0
1609,200,630,0
1610,177,900,1
1611,261,1319,1
1612,10,1053,0
1613,91,1262,1
1614,399,594,0
1615,467,174,1
1616,878,1597,0
1617,829,270,0
1618,778,1247,1
1619,55,554,1
1620,447,1252,1
1621,253,419,1
1622,844,1639,0
1623,462,457,0
1624,231,542,1
1625,230,1453,1
1626,727,425,1
1627,390,340,1
1628,397,918,0
1629,117,1493,0
1630,665,725,0
1631,251,528,0
1632,200,638,0
1633,486,1557,1
1634,405,1029,0
1635,718,1478,1
1636,835,1233,0
1637,809,268,1
1638,552,1241,1
1639,230,998,0
1640,697,18,1
1641,114,913,1
1642,573,1492,1
1643,183,1181,1
1644,90,639,1
1645,114,163,1
1646,486,1560,1
1647,249,273,1
1648,660,358,0
1649,939,1293,1
1650,918,1186,0
1651,92,939,1
1652,328,964,0
1653,529,1360,0
1654,92,544,0
1655,312,977,1
1656,813,1501,1
1657,99,1070,0
1658,806,589,1
1659,247,238,1
1660,237,1638,1
1661,534,13,0
1662,31,849,1
1663,80,672,0
1664,637,925,0
1665,636,897,1
1666,603,752,0
1667,424,965,1
1668,514,617,1
1669,459,767,0
1670,649,746,0
1671,442,933,0
1672,598,1550,1
1673,847,1020,1
1674,244,67,1
1675,411,33,0
1676,490,273,1
1677,69,1356,0
1678,480,452,1
1679,837,209,0
1680,470,1573,0
1681,575,322,1
1682,265,1303,1
1683,725,991,1
1684,26,1193,1
1685,365,1607,1
1686,724,1458,1
1687,307,68,1
1688,332,1437,0
1689,399,894,1
1690,305,1055,1
1691,233,1627,0
1692,327,1181,0
1693,163,1275,1
1694,161,1679,0
1695,402,1454,0
1696,8,116,1
1697,93,818,1
1698,316,177,1
1699,340,1122,1
1700,113,1609,1
1701,665,418,1
1702,280,1225,0
1703,54,433,0
1704,474,181,1
1705,340,447,0
1706,194,1358,0
1707,911,710,0
1708,383,972,0
1709,328,1247,0
1710,597,14,1
1711,72,1114,1
1712,646,1252,1
1713,668,1579,0
1714,918,897,1
1715,152,707,0
1716,299,209,1
1717,795,750,0
1718,429,587,0
1719,549,1150,0
1720,622,1667,0
1721,399,1,1
1722,358,1140,1
1723,368,890,1
1724,234,397,0
1725,290,1481,0
1726,754,701,1
1727,349,203,0
1728,521,67,0
1729,524,636,1
1730,8,352,1
1731,725,1665,0
1732,427,196,1
1733,897,1535,1
1734,505,43,1
1735,347,1172,0
1736,843,956,1
1737,364,1338,0
1738,269,15,0
1739,584,621,0
1740,437,1615,1
1741,492,942,0
1742,19,74,1
1743,262,1625,1
1744,784,1179,0
1745,319,1032,0
1746,283,214,0
1747,689,1204,1
1748,329,61,1
1749,667,587,0
1750,102,1435,1
1751,900,851,0
1752,411,1681,1
1753,355,236,0
1754,466,985,1
1755,553,1509,1
1756,76,365,0
1757,480,848,1
1758,941,147,1
1759,694,1036,0
1760,99,1556,0
1761,110,629,1
1762,865,1593,0
1763,768,999,0
1764,445,942,1
1765,88,416,0
1766,635,866,1
1767,941,585,1
1768,65,427,1
1769,849,130,0
1770,100,858,0
1771,89,911,1
1772,691,560,0
1773,333,1387,0
1774,420,971,1
1775,407,1184,0
1776,204,1249,1
1777,91,1588,0
1778,740,1319,0
1779,753,665,0
1780,325,414,0
1781,646,1012,1
1782,67,296,0
1783,272,1647,0
1784,752,886,0
1785,347,1101,0
1786,392,864,0
1787,321,1420,0
1788,760,777,0
1789,471,988,1
1790,462,1016,0
1791,551,403,0
1792,406,356,1
1793,620,1227,1
1794,563,52,0
1795,237,452,1
1796,183,1289,0
1797,403,613,0
1798,362,337,0
1799,509,338,0
1800,232,857,0
1801,366,1012,1
1802,760,1241,1
1803,666,1474,1
1804,327,571,0
1805,496,691,1
1806,80,250,1
1807,682,38,0
1808,787,1339,1
1809,365,1323,1
1810,917,369,0
1811,524,261,0
1812,108,1349,1
1813,628,887,1
1814,85,14,1
1815,868,904,1
1816,66,1102,1
1817,268,1381,1
1818,863,1067,0
1819,30,1541,1
1820,681,865,1
1821,168,802,0
1822,382,641,1
1823,680,1477,0
1824,708,322,1
1825,104,645,1
1826,572,425,1
1827,663,911,1
1828,441,1401,0
1829,642,410,0
1830,455,1459,0
1831,546,286,1
1832,809,132,1
1833,836,1662,1
1834,509,1145,1
1835,372,1639,1
1836,725,1342,0
1837,852,1036,0
1838,13,889,1
1839,309,924,0
1840,130,247,0
1841,867,146,1
1842,881,448,1
1843,764,1470,0
1844,752,682,0
1845,438,472,1
1846,55,1263,0
1847,642,221,0
1848,511,1385,1
1849,531,136,0
1850,271,1208,1
1851,376,1480,0
1852,434,32,1
1853,355,589,0
1854,13,231,0
1855,654,700,0
1856,943,304,1
1857,903,1359,1
1858,261,696,0
1859,860,333,1
1860,452,51,1
1861,8,361,0
1862,413,1022,1
1863,413,344,1
1864,752,288,0
1865,698,779,0
1866,461,564,0
1867,663,1293,0
1868,758,425,1
1869,739,25,0
1870,194,582,0
1871,859,1528,0
1872,37,53,0
1873,192,675,0
1874,10,416,1
1875,929,1155,1
1876,355,698,0
1877,545,1487,1
1878,486,309,0
1879,604,320,0
1880,196,774,1
1881,659,753,1
1882,565,101,1
1883,287,1216,0
1884,467,525,1
1885,569,1295,0
1886,933,569,0
1887,35,1178,0
1888,65,1438,1
1889,464,206,1
1890,199,664,1
1891,457,345,0
1892,236,1352,0
1893,233,860,0
1894,346,559,0
1895,413,1231,1
1896,157,666,1
1897,796,579,0
1898,102,1310,0
1899,761,567,1
1900,80,1461,0
1901,839,209,1
1902,736,836,0
1903,833,1151,0
1904,391,201,0
1905,55,631,0
1906,772,80,1
1907,588,725,1
1908,627,1418,1
1909,878,385,1
1910,144,529,0
1911,344,174,1
1912,29,1465,1
1913,938,40,0
1914,181,812,0
1915,917,348,0
1916,120,712,1
1917,753,222,0
1918,852,519,1
1919,270,152,1
1920,299,1414,0
1921,291,93,1
1922,744,1014,1
1923,847,1388,0
1924,369,1360,0
1925,625,1145,0
1926,736,308,1
1927,364,238,1
1928,265,1334,1
1929,853,66,0
1930,118,1033,1
1931,932,88,0
1932,790,844,1
1933,119,489,1
1934,9,1113,0
1935,374,1645,0
1936,329,801,1
1937,572,504,0
1938,1,192,1
1939,125,399,0
1940,297,728,1
1941,829,932,0
1942,525,828,0
1943,151,498,1
1944,167,1398,1
1945,522,1003,0
1946,878,623,0
1947,709,467,0
1948,472,931,0
1949,313,364,0
1950,684,1075,0
1951,434,659,0
1952,55,1141,1
1953,758,712,0
1954,625,821,0
1955,230,846,1
1956,325,1345,1
1957,424,1105,1
1958,325,1142,1
1959,788,507,1
1960,391,1343,0
1961,400,1074,0
1962,511,884,0
1963,614,851,1
1964,115,306,1
1965,544,292,0
1966,765,573,0
1967,562,1433,1
1968,602,198,1
1969,258,936,0
1970,443,704,1
1971,507,1578,1
1972,532,914,1
1973,669,1629,0
1974,910,557,1
1975,777,1067,1
1976,264,799,1
1977,32,816,0
1978,427,1124,1
1979,330,1103,0
1980,557,72,1
1981,1,1071,1
1982,301,378,1
1983,309,743,1
1984,539,514,1
1985,174,291,1
1986,242,979,1
1987,218,1580,1
1988,368,439,1
1989,221,342,0
1990,581,954,1
1991,549,191,1
1992,759,537,1
1993,675,481,0
1994,125,1153,0
1995,769,859,1
1996,784,999,1
1997,713,1442,0
1998,472,572,1
1999,111,615,0
2000,40,1579,1
2001,40,1101,0
2002,151,836,1
2003,221,113,1
2004,221,1255,1
2005,127,693,1
2006,720,1322,1
2007,845,1654,0
2008,168,683,1
2009,142,1107,0
2010,633,1429,0
2011,328,1283,1
2012,202,739,0
2013,269,1530,1
2014,900,379,0
2015,371,876,1
2016,559,217,1
2017,905,1443,0
2018,254,1522,0
2019,176,966,1
2020,373,557,1
2021,302,794,1
2022,762,764,1
2023,859,1552,0
2024,375,1104,0
2025,139,363,1
2026,184,582,1
2027,582,1037,1
2028,661,192,0
2029,101,1302,1
2030,748,357,1
2031,83,96,1
2032,262,510,1
2033,187,1136,1
2034,32,1561,1
2035,219,1633,1
2036,219,387,1
2037,283,352,0
2038,457,70,0
2039,151,1154,0
2040,638,241,0
2041,398,289,0
2042,489,1595,1
2043,180,1340,1
2044,16,723,0
2045,88,1455,0
2046,41,1110,1
2047,858,1527,1
2048,540,1600,0
2049,652,205,1
2050,633,129,0
2051,523,987,1
2052,529,545,1
2053,890,747,0
2054,260,1169,1
2055,332,932,0
2056,332,855,1
2057,130,1390,1
2058,284,1417,0
2059,296,1062,1
2060,512,1304,1
2061,711,1125,1
2062,50,621,0
2063,830,717,0
2064,260,1633,1
2065,549,579,0
2066,777,1435,1
2067,148,1109,1
2068,527,726,1
2069,500,934,0
2070,529,235,0
2071,605,80,0
2072,507,201,1
2073,399,1226,1
2074,664,883,0
2075,653,1103,0
2076,456,1531,1
2077,247,1209,1
2078,848,1370,0
2079,817,1478,1
2080,160,823,1
2081,941,1241,1
2082,906,1217,1
2083,137,1441,1
2084,165,347,0
2085,488,13,1
2086,25,1592,0
2087,636,582,1
2088,741,882,1
2089,861,1021,1
2090,278,1677,1
2091,259,980,0
2092,250,508,1
2093,704,325,1
2094,748,820,1
2095,100,12,1
2096,873,225,0
2097,555,805,1
2098,36,1519,1
2099,5,674,1
2100,745,681,0
2101,310,797,1
2102,68,657,0
2103,101,745,1
2104,930,1147,0
2105,264,143,1
2106,197,308,1
2107,737,773,0
2108,414,729,0
2109,57,874,1
2110,693,1214,1
2111,468,1126,0
2112,5,1501,1
2113,522,1016,0
2114,617,121,0
2115,601,65,0
2116,107,264,1
2117,834,609,1
2118,673,347,1
2119,844,201,1
2120,28,451,1
2121,713,228,1
2122,751,329,0
2123,696,334,1
2124,803,121,1
2125,774,583,0
2126,634,52,0
2127,113,493,1
2128,310,1514,1
2129,161,39,0
2130,196,1388,0
2131,601,338,0
2132,560,637,0
2133,359,635,1
2134,940,1556,0
2135,299,1039,1
2136,197,154,0
2137,636,272,0
2138,37,212,0
2139,478,172,0
2140,36,1155,1
2141,411,1179,0
2142,856,522,0
2143,27,866,0
2144,390,1252,0
2145,787,1132,0
2146,43,595,1
2147,545,14,1
2148,78,825,1
2149,537,156,0
2150,371,1181,0
2151,14,1036,1
2152,589,427,1
2153,940,1011,1
2154,422,1520,1
2155,59,1655,0
2156,360,266,0
2157,600,1677,0
2158,707,1287,0
2159,491,1247,0
2160,752,488,1
2161,548,829,0
2162,363,1441,0
2163,505,542,1
2164,684,461,0
2165,751,45,0
2166,437,1045,1
2167,256,1459,1
2168,801,136,1
2169,797,758,0
2170,918,77,1
2171,502,1173,0
2172,258,148,1
2173,719,950,0
2174,167,370,0
2175,405,1087,0
2176,881,848,1
2177,589,103,0
2178,424,553,1
2179,591,1448,0
2180,123,300,1
2181,732,1102,0
2182,248,1,0
2183,504,286,1
2184,775,1472,1
2185,28,1406,0
2186,860,128,0
2187,678,304,0
2188,485,420,1
2189,742,547,1
2190,929,1338,1
2191,138,542,0
2192,336,1276,1
2193,359,957,1
2194,610,590,0
2195,510,355,1
2196,490,1118,0
2197,114,23,0
2198,704,364,1
2199,908,821,0
2200,722,1243,1
2201,552,151,0
2202,767,1204,0
2203,131,974,1
2204,683,1194,1
2205,802,411,1
2206,895,1535,1
2207,622,432,1
2208,776,1044,0
2209,8,1641,0
2210,667,1469,0
2211,62,1594,1
2212,602,735,0
2213,363,500,0
2214,873,825,1
2215,419,1,1
2216,316,1608,0
2217,517,1287,0
2218,830,449,1
2219,517,424,0
2220,704,476,0
2221,276,1573,0
2222,689,1641,0
2223,547,1629,0
2224,459,324,1
2225,172,1655,1
2226,92,193,1
2227,115,148,1
2228,852,1379,1
2229,74,595,1
2230,20,1201,1
2231,595,1175,0
2232,732,244,0
2233,698,455,1
2234,834,730,1
2235,687,570,0
2236,288,1281,0
2237,881,1247,1
2238,499,318,1
2239,399,902,1
2240,40,706,1
2241,594,1200,0
2242,875,1401,0
2243,39,542,1
2244,539,111,1
2245,670,1224,1
2246,355,457,1
2247,918,1481,1
2248,789,398,0
2249,282,1486,0
2250,768,126,1
2251,244,1481,0
2252,389,1369,0
2253,100,1252,1
2254,465,778,1
2255,135,215,1
2256,601,1472,1
2257,147,1071,0
2258,574,184,1
2259,335,1536,1
2260,601,1113,0
2261,300,569,1
2262,339,647,1
2263,943,454,0
2264,153,1239,0
2265,906,586,1
2266,741,913,1
2267,767,1325,0
2268,17,304,1
2269,877,682,1
2270,114,1008,0
2271,390,1070,1
2272,19,237,1
2273,644,366,1
2274,236,1101,1
2275,64,1369,0
2276,459,188,0
2277,939,1566,1
2278,15,572,0
2279,328,43,0
2280,907,747,0
2281,83,623,0
2282,895,986,0
2283,165,7,1
2284,169,151,0
2285,336,92,0
2286,635,1206,0
2287,145,1163,1
2288,199,67,0
2289,24,803,1
2290,310,383,0
2291,888,522,1
2292,299,481,0
2293,873,337,0
2294,927,599,1
2295,748,639,0
2296,623,646,0
2297,192,423,0
2298,604,784,0
2299,735,798,1
2300,896,882,0
2301,882,829,0
2302,307,802,0
2303,63,1248,0
2304,135,833,1
2305,163,5,1
2306,785,1393,1
2307,26,793,0
2308,22,402,0
2309,859,1340,0
2310,601,1547,0
2311,32,1091,1
2312,760,187,1
2313,729,1579,0
2314,277,819,1
2315,933,1319,1
2316,285,22,1
2317,336,874,0
2318,69,844,1
2319,158,982,0
2320,72,534,0
2321,772,175,1
2322,168,874,1
2323,184,1267,0
2324,117,810,0
2325,386,1627,0
2326,9,39,1
2327,681,466,1
2328,210,1590,0
2329,925,118,0
2330,324,256,1
2331,355,284,1
2332,20,70,0
2333,447,90,0
2334,371,24,1
2335,62,809,0
2336,477,926,1
2337,849,388,1
2338,574,557,1
2339,392,947,1
2340,382,543,0
2341,763,76,0
2342,881,97,1
2343,462,1614,1
2344,166,524,0
2345,17,1656,1
2346,830,44,1
2347,716,197,1
2348,822,1171,0
2349,560,239,1
2350,371,614,0
2351,226,291,1
2352,765,426,0
2353,349,342,0
2354,334,7,1
2355,43,576,1
2356,311,1102,0
2357,672,961,1
2358,433,952,1
2359,226,224,0
2360,719,1013,1
2361,573,1536,0
2362,767,128,1
2363,210,1509,0
2364,464,1130,1
2365,236,944,1
2366,446,256,1
2367,545,1615,1
2368,866,1423,1
2369,215,253,1
2370,268,1311,0
2371,98,162,0
2372,419,1440,1
2373,207,1318,0
2374,706,172,1
2375,394,219,0
2376,83,1618,0
2377,509,737,1
2378,723,1582,0
2379,388,1076,0
2380,60,656,0
2381,462,521,1
2382,452,1138,0
2383,855,513,1
2384,193,1446,1
2385,296,182,0
2386,775,1312,0
2387,45,1668,0
2388,34,775,1
2389,429,1305,0
2390,939,1656,0
2391,44,1071,1
2392,143,69,0
2393,898,152,0
2394,937,460,1
2395,286,1522,0
2396,902,828,1
2397,142,475,0
2398,814,227,0
2399,726,541,0
2400,143,1404,0
2401,776,1048,1
2402,320,1274,0
2403,773,563,0
2404,506,976,0
2405,570,788,1
2406,304,1129,0
2407,479,553,0
2408,491,689,0
2409,811,666,0
2410,264,81,0
2411,464,1221,0
2412,606,869,0
2413,845,1220,1
2414,783,123,0
2415,667,639,1
2416,478,51,0
2417,563,1217,1
2418,540,797,1
2419,578,469,0
2420,173,287,1
2421,415,1229,0
2422,412,922,0
2423,544,1546,1
2424,919,519,1
2425,179,1620,0
2426,332,1452,0
2427,678,297,1
2428,562,1332,1
2429,698,657,1
2430,7,46,1
2431,750,1061,1
2432,409,614,0
2433,851,1005,0
2434,261,757,0
2435,154,411,1
2436,865,566,0
2437,570,1525,0
2438,747,1209,1
2439,186,343,0
2440,155,795,1
2441,761,72,1
2442,260,418,0
2443,620,1633,0
2444,665,323,0
2445,555,862,1
2446,556,831,0
2447,158,1151,0
2448,167,150,0
2449,201,947,0
2450,825,1331,0
2451,261,126,0
2452,517,387,1
2453,137,1512,1
2454,937,579,0
2455,251,245,0
2456,731,1548,0
2457,757,910,1
2458,117,1631,0
2459,651,1605,1
2460,873,1672,0
2461,717,684,0
2462,708,1082,0
2463,759,1661,0
2464,196,401,0
2465,227,1128,0
2466,353,81,0
2467,573,80,1
2468,146,1165,0
2469,274,425,0
2470,658,788,0
2471,625,1547,1
2472,160,1426,1
2473,13,291,0
2474,592,1500,1
2475,887,379,0
2476,883,314,1
2477,498,995,0
2478,284,1176,1
2479,761,96,0
2480,601,524,1
2481,204,450,1
2482,720,751,1
2483,417,794,0
2484,229,1309,1
2485,456,278,1
2486,262,1289,0
2487,33,743,1
2488,55,1328,1
2489,303,678,0
2490,74,1282,0
2491,287,1114,0
2492,753,364,1
2493,838,1214,0
2494,552,1099,1
2495,411,1569,1
2496,588,283,1
2497,395,77,1
2498,405,514,0
2499,455,1185,0
2500,617,600,0
2501,389,956,1
2502,919,749,1
2503,541,76,1
2504,609,243,1
2505,863,1129,1
2506,931,813,1
2507,691,72,1
2508,101,1557,1
2509,569,1321,0
2510,617,1206,1
2511,600,502,1
2512,20,1370,0
2513,200,1018,0
2514,285,1264,0
2515,352,442,0
2516,204,1021,0
2517,748,355,1
2518,285,1667,1
2519,519,695,1
2520,511,437,0
2521,318,1306,1
2522,704,1634,1
2523,719,31,0
2524,616,1258,1
2525,448,126,0
2526,852,805,0
2527,304,886,1
2528,279,447,0
2529,536,842,0
2530,725,96,0
2531,226,1476,1
2532,147,1222,1
2533,848,380,1
2534,901,804,0
2535,794,372,1
2536,392,1553,0
2537,240,115,1
2538,25,840,1
2539,751,392,0
2540,777,950,1
2541,597,452,1
2542,228,1476,0
2543,621,349,0
2544,870,434,1
2545,812,1479,0
2546,543,1664,1
2547,197,27,1
2548,708,1212,1
2549,560,1043,1
2550,915,778,1
2551,206,1115,1
2552,145,122,0
2553,701,1643,0
2554,178,1499,1
2555,365,683,0
2556,248,898,0
2557,52,62,1
2558,230,1478,1
2559,555,1324,0
2560,753,187,0
2561,830,768,1
2562,932,182,0
2563,424,8,0
2564,932,566,1
2565,341,787,0
2566,118,1176,1
2567,351,895,0
2568,249,1111,1
2569,307,845,1
2570,652,833,1
2571,720,578,0
2572,732,1473,1
2573,343,77,0
2574,756,561,0
2575,113,911,0
2576,137,178,1
2577,594,190,0
2578,889,943,0
2579,189,875,0
2580,913,1245,0
2581,788,552,1
2582,87,811,1
2583,182,458,1
2584,737,737,0
2585,461,690,1
2586,463,574,1
2587,345,33,1
2588,697,1168,0
2589,558,139,1
2590,746,1416,0
2591,94,1230,1
2592,864,273,0
2593,563,716,0
2594,667,1513,0
2595,753,379,1
2596,294,1569,1
2597,553,1549,0
2598,105,852,0
2599,290,96,0
2600,407,445,1
2601,688,1152,1
2602,900,123,1
2603,592,1112,1
2604,232,1355,0
2605,447,44,1
2606,209,845,1
2607,715,968,0
2608,664,1362,0
2609,508,1389,0
2610,269,660,1
2611,203,1317,0
2612,304,840,0
2613,374,1040,1
2614,825,168,1
2615,341,1350,1
2616,496,748,0
2617,307,219,0
2618,244,309,1
2619,476,400,0
2620,732,67,0
2621,214,875,0
2622,364,1237,1
2623,914,627,1
2624,372,582,1
2625,250,892,0
2626,539,1418,1
2627,84,1572,1
2628,829,731,1
2629,514,76,0
2630,893,202,1
2631,274,1412,0
2632,119,877,1
2633,822,765,1
2634,53,601,1
2635,5,1103,1
2636,89,50,1
2637,69,1599,0
2638,504,180,0
2639,285,45,0
2640,542,1237,1
2641,863,373,0
2642,480,702,1
2643,231,117,0
2644,807,815,1
2645,317,1083,0
2646,160,315,0
2647,104,1368,0
2648,185,1031,1
2649,529,1341,1
2650,587,551,1
2651,920,1169,1
2652,620,60,0
2653,503,71,0
2654,247,1132,1
2655,747,283,1
2656,651,725,1
2657,461,31,0
2658,704,1595,1
2659,463,450,1
2660,727,1510,0
2661,598,1153,1
2662,528,106,1
2663,894,1542,1
2664,717,1154,0
2665,201,496,1
2666,486,935,1
2667,826,1025,1
2668,257,1354,0
2669,184,1530,0
2670,638,1162,1
2671,449,1087,0
2672,187,276,1
2673,127,1001,1
2674,749,1155,0
2675,603,1456,0
2676,420,1411,0
2677,605,1524,1
2678,687,675,0
2679,63,1386,1
2680,295,1507,1
2681,762,1084,0
2682,221,405,1
2683,64,1225,0
2684,472,542,1
2685,481,291,1
2686,284,932,1
2687,393,216,1
2688,445,354,1
2689,165,385,0
2690,637,395,1
2691,277,101,1
2692,623,117,1
2693,644,1681,0
2694,260,1083,0
2695,146,551,1
2696,910,691,0
2697,253,379,1
2698,823,1546,1
2699,83,787,0
2700,299,258,0
2701,293,1511,0
2702,689,106,1
2703,701,1057,0
2704,441,489,1
2705,835,1425,1
2706,85,436,0
2707,351,664,0
2708,525,1540,1
2709,926,1303,0
2710,663,1179,0
2711,801,1463,1
2712,811,1145,0
2713,221,926,1
2714,22,737,1
2715,649,756,0
2716,718,389,0
2717,325,513,0
2718,505,228,1
2719,166,1121,1
2720,348,535,0
2721,33,184,0
2722,772,535,0
2723,848,680,1
2724,50,657,0
2725,423,958,1
2726,537,1607,1
2727,23,987,1
2728,307,503,0
2729,99,720,1
2730,651,314,1
2731,808,794,1
2732,328,333,1
2733,295,1188,1
2734,873,1376,1
2735,529,1149,0
2736,940,1250,0
2737,618,825,0
2738,119,1208,1
2739,736,1040,1
2740,225,344,1
2741,665,1629,1
2742,134,587,0
2743,535,722,0
2744,263,1262,0
2745,293,815,0
2746,414,802,0
2747,341,319,0
2748,449,1199,1
2749,843,304,0
2750,609,1552,0
2751,848,1203,1
2752,678,1442,1
2753,316,426,1
2754,393,513,0
2755,550,221,0
2756,39,737,0
2757,348,1297,0
2758,295,660,0
2759,862,288,0
2760,132,1395,0
2761,93,1171,1
2762,53,1236,0
2763,16,948,0
2764,778,457,1
2765,500,919,0
2766,841,688,1
2767,592,1618,0
2768,333,979,0
2769,697,211,0
2770,140,1225,1
2771,303,1209,0
2772,828,683,1
2773,319,128,0
2774,938,662,1
2775,307,24,1
2776,213,535,1
2777,59,41,1
2778,902,1612,0
2779,450,843,0
2780,257,1621,0
2781,661,750,0
2782,433,1218,0
2783,617,402,1
2784,542,551,1
2785,610,1327,1
2786,218,1452,1
2787,927,1365,0
2788,525,1617,1
2789,295,1488,0
2790,265,1164,0
2791,400,998,0
2792,631,732,0
2793,639,1532,1
2794,77,719,0
2795,484,1520,0
2796,275,610,1
2797,675,1588,0
2798,618,63,1
2799,362,1097,0
2800,773,1253,0
2801,929,1,0
2802,409,1680,0
2803,297,226,0
2804,654,1410,0
2805,553,119,0
2806,99,1121,0
2807,678,976,1
2808,297,867,0
2809,305,1473,1
2810,303,890,0
2811,750,323,1
2812,578,474,0
2813,930,102,1
2814,191,225,1
2815,240,152,1
2816,421,239,1
2817,329,78,0
2818,513,1248,1
2819,334,394,1
2820,104,1549,0
2821,306,37,0
2822,841,568,1
2823,136,1292,1
2824,361,777,1
2825,71,949,1
2826,142,292,0
2827,866,1532,0
2828,119,1064,1
2829,55,1366,0
2830,844,1158,1
2831,485,643,0
2832,129,268,1
2833,44,1572,1
2834,494,474,0
2835,664,882,1
2836,231,924,1
2837,320,1213,0
2838,677,1382,0
2839,79,1005,0
2840,585,1521,1
2841,687,1401,1
2842,51,1539,1
2843,652,490,0
2844,277,1167,1
2845,847,562,1
2846,474,142,1
2847,711,1198,0
2848,287,1121,0
2849,113,1495,0
2850,862,363,0
2851,68,687,1
2852,757,1509,1
2853,361,336,1
2854,909,1007,0
2855,149,342,0
2856,436,285,0
2857,547,461,1
2858,631,745,1
2859,154,439,0
2860,279,1573,1
2861,633,1501,1
2862,879,347,1
2863,652,501,0
2864,714,184,0
2865,831,660,1
2866,699,1439,0
2867,513,1291,1
2868,870,1217,1
2869,625,1176,0
2870,685,502,0
2871,473,838,0
2872,643,806,1
2873,912,1378,1
2874,661,1367,1
2875,855,951,0
2876,658,608,0
2877,726,809,0
2878,831,1306,1
2879,424,730,1
2880,554,303,1
2881,655,519,0
2882,399,144,1
2883,826,201,1
2884,68,331,1
2885,605,1196,1
2886,204,139,1
2887,748,1302,0
2888,755,1295,1
2889,269,1260,0
2890,303,454,1
2891,519,1367,0
2892,331,1310,1
2893,330,1403,0
2894,229,1118,0
2895,82,39,1
2896,796,1400,0
2897,474,1563,0
2898,404,134,1
2899,246,60,0
2900,669,399,0
2901,757,919,0
2902,163,600,0
2903,747,1197,0
2904,703,191,1
2905,740,1427,1
2906,310,935,0
2907,286,875,1
2908,45,1045,0
2909,104,917,0
2910,248,326,1
2911,358,231,1
2912,882,1475,1
2913,814,777,0
2914,166,1201,0
2915,589,1435,0
2916,886,447,1
2917,650,517,0
2918,248,310,1
2919,345,1590,0
2920,2,1465,0
2921,555,1388,1
2922,525,1231,0
2923,468,335,1
2924,406,1362,0
2925,302,194,1
2926,893,1614,1
2927,571,240,0
2928,260,1677,0
2929,450,321,0
2930,896,1410,1
2931,137,1090,0
2932,395,174,1
2933,644,196,0
2934,231,8,1
2935,491,245,1
2936,256,252,1
2937,926,910,0
2938,263,1624,0
2939,336,1482,1
2940,845,846,1
2941,573,742,0
2942,439,240,0
2943,305,1120,0
2944,665,1455,0
2945,445,875,0
2946,48,914,1
2947,513,1404,0
2948,720,341,0
2949,38,902,0
2950,818,948,0
2951,648,986,1
2952,593,863,0
2953,180,721,0
2954,102,1534,0
2955,744,1272,0
2956,5,739,0
2957,222,80,0
2958,61,487,0
2959,145,402,0
2960,128,1127,1
2961,640,1660,0
2962,896,101,1
2963,807,364,1
2964,663,917,0
2965,860,1156,1
2966,501,185,1
2967,937,317,0
2968,639,549,1
2969,861,1089,0
2970,156,716,1
2971,860,1059,1
2972,599,349,1
2973,833,1596,1
2974,906,360,1
2975,53,1384,0
2976,437,342,1
2977,396,1443,1
2978,188,853,0
2979,684,918,1
2980,696,1408,1
2981,133,1367,1
2982,890,1241,1
2983,291,143,1
2984,431,223,1
2985,566,1031,1
2986,211,1643,1
2987,547,127,0
2988,601,239,0
2989,169,1421,1
2990,247,1133,0
2991,115,1502,1
2992,208,586,0
2993,738,304,0
2994,555,397,1
2995,395,154,0
2996,517,1553,1
2997,259,553,1
2998,491,419,0
2999,245,378,1
3000,563,559,1
3001,460,882,1
3002,826,1486,0
3003,876,1629,0
3004,230,126,0
3005,456,275,1
3006,109,509,0
3007,559,752,0
3008,223,523,1
3009,857,1453,0
3010,752,1039,1
3011,591,1156,1
3012,843,163,0
3013,815,1517,1
3014,756,767,0
3015,495,1387,0
3016,446,196,0
3017,591,878,1
3018,170,1099,0
3019,134,821,1
3020,446,1076,0
3021,628,995,1
3022,339,1482,1
3023,140,276,1
3024,36,1621,0
3025,255,1283,0
3026,521,645,1
3027,921,550,0
3028,25,550,1
3029,927,30,0
3030,563,1509,0
3031,810,1011,0
3032,819,366,1
3033,866,235,0
3034,69,491,1
3035,932,537,1
3036,739,227,0
3037,131,1012,0
3038,889,1018,0
3039,179,568,1
3040,719,191,1
3041,190,1091,1
3042,275,1569,0
3043,309,304,1
3044,326,268,0
3045,252,1666,0
3046,613,484,1
3047,824,1125,1
3048,824,1292,1
3049,365,718,0
3050,22,267,1
3051,574,916,1
3052,225,1329,1
3053,838,277,1
3054,302,1653,1
3055,107,121,1
3056,526,608,1
3057,169,1431,1
3058,51,1008,1
3059,39,1198,0
3060,282,780,1
3061,175,136,1
3062,39,1270,1
3063,305,1173,1
3064,280,30,0
3065,682,53,1
3066,180,343,1
3067,505,608,0
3068,617,996,0
3069,242,1029,1
3070,105,175,0
3071,327,427,0
3072,227,1503,0
3073,574,1378,0
3074,146,57,1
3075,491,345,1
3076,751,503,0
3077,79,914,0
3078,799,238,0
3079,361,742,1
3080,535,509,0
